date,strategy_return,max_drawdown,xirr,benchmark_return,benchmark_xirr,benchmark_drawdown,excess_return
2026-04-07,0.3611829930927717,-0.12271521396236601,0.19742067599180835,0.12626016440463395,0.07419415345742321,-0.14049944718911317,0.23492282868813774
2026-04-08,0.4001174589899448,-0.12271521396236601,0.2159541536738017,0.13561410472438262,0.07931043723043059,-0.14049944718911317,0.26450335426556215
2026-04-09,0.39261940009216767,-0.12271521396236601,0.21199831094266686,0.12767041091832687,0.07473713934598143,-0.14049944718911317,0.2649489891738408
2026-04-10,0.40079694185413617,-0.12271521396236601,0.21556177764880352,0.12678020337072993,0.0741142731354606,-0.14049944718911317,0.27401673848340624
2026-04-13,0.4046089969733213,-0.12271521396236601,0.21630360387700268,0.12315063563552808,0.07172095192168111,-0.14049944718911317,0.28145836133779323
2026-04-14,0.42168740283170636,-0.12271521396236601,0.22400153475432638,0.12760223679601101,0.07408027068199154,-0.14049944718911317,0.29408516603569534
2026-04-15,0.4311622094176213,-0.12271521396236601,0.22806365691274152,0.13403933884113384,0.07752267923965757,-0.14049944718911317,0.29712287057648745
2026-04-16,0.4364753185950674,-0.12271521396236601,0.23015993019888503,0.1330116562039081,0.07682746879364963,-0.14049944718911317,0.3034636623911593
2026-04-17,0.43965601791641595,-0.12271521396236601,0.23125579569064864,0.13088924365213783,0.07553012201655719,-0.14049944718911317,0.3087667742642781
2026-04-20,0.44820724057538985,-0.12271521396236601,0.2340530225428877,0.13499772051104664,0.07741197012540205,-0.14049944718911317,0.3132095200643432
2026-04-21,0.44275435646636074,-0.12271521396236601,0.23116964316775268,0.14081843834283347,0.08046260751661206,-0.14049944718911317,0.30193591812352727
2026-04-22,0.4528469774156274,-0.12271521396236601,0.23540906300068853,0.13629922648253312,0.0778691066432476,-0.14049944718911317,0.3165477509330943
2026-04-23,0.44601296245862887,-0.12271521396236601,0.23190746611553642,0.14287324019478653,0.08131507711230193,-0.14049944718911317,0.30313972226384234
2026-04-24,0.4577126910779583,-0.12271521396236601,0.23685369263673717,0.14184612098005922,0.08062615675924409,-0.14049944718911317,0.3158665700978991
2026-04-27,0.4702584535536998,-0.12271521396236601,0.24135002644111114,0.13328604296066748,0.07560524205465241,-0.14049944718911317,0.3369724105930323
2026-04-28,0.4600823592913865,-0.12271521396236601,0.23639005548027275,0.1373945198195765,0.07770379463397417,-0.14049944718911317,0.32268783947181
2026-04-29,0.4607292854166234,-0.12271521396236601,0.2362992258934862,0.1407502642205174,0.07938495771745707,-0.14049944718911317,0.319979021196106
2026-04-30,0.4826005005696692,-0.12271521396236601,0.2456772996805551,0.13273783286964735,0.07494305151695464,-0.14049944718911317,0.34986266770002183
2026-05-06,0.506340462048271,-0.12271521396236601,0.2591815958075932,0.12459916923233294,0.07153357661957768,-0.14049944718911317,0.38174129281593805
2026-05-07,0.5133566580922462,-0.12271521396236601,0.2618569366136769,0.12050156980687121,0.06916472602023487,-0.14049944718911317,0.39285508828537496
