date,159920.SZ_shares,159941.SZ_shares,513000.SH_shares,513030.SH_shares,513500.SH_shares,518880.SH_shares,159920.SZ_value,159941.SZ_value,513000.SH_value,513030.SH_value,513500.SH_value,518880.SH_value,cash,total_value
2021-10-26,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,172723.3155,152189.1,179873.88,174505.30000000002,189114.80000000002,342042.4152,264.66,1210713.46602012
2021-10-27,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169890.83920000002,152489.83000000002,178491.14,173778.8,188066.75,339302.47500000003,264.66,1202284.4895201202
2021-10-28,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169584.5567,154461.83000000002,178108.68000000002,173924.1,190203.94999999998,343147.7988,264.66,1209695.5708201202
2021-10-29,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,168308.602,155048.5,178594.11,174795.90000000002,190443.69999999998,341796.7188,264.66,1209252.1861201199
2021-11-01,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,167517.6047,156241.56,182933.56,175086.5,191601.35,340294.518,264.66,1213939.74802012
2021-11-02,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,166560.5477,156478.19999999998,181992.12000000002,176830.1,191772.59999999998,341815.73400000005,264.66,1215713.95702012
2021-11-03,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,166330.9268,158322.02,182374.58000000002,176830.1,193204.25,339160.8618,264.66,1216487.39392012
2021-11-04,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,167275.126,159978.5,183404.28,177701.90000000002,193628.95,338272.6518,264.66,1220526.0631201202
2021-11-05,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,165029.4991,160220.06999999998,182948.27000000002,177120.7,194471.5,342410.9598,264.66,1222465.65422012
2021-11-08,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,164302.1843,159924.27,182433.41999999998,177266.0,194560.55000000002,345840.4512,264.66,1224591.5308201201
2021-11-09,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,164378.72460000002,158642.47,181227.2,177266.0,193724.85,347021.39519999997,264.66,1222525.29512012
2021-11-10,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,165693.0101,156443.69,181227.2,177847.19999999998,192293.19999999998,346813.479,264.66,1220582.43442012
2021-11-11,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,167759.9621,157370.53,181183.07,176975.4,192971.35,352822.53239999997,264.66,1229347.49982012
2021-11-12,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,168117.1906,158834.74,182786.46,176248.90000000002,194149.55,352784.7522,264.66,1233186.24812012
2021-11-15,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,168104.45409999997,158395.97,183551.38,176394.19999999998,193642.65000000002,351414.657,264.66,1231767.96642012
2021-11-16,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,170311.8715,159618.61,183213.05000000002,176394.19999999998,194471.5,352992.4182,264.66,1237266.30502012
2021-11-17,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169967.3795,159638.33000000002,181756.76,175667.7,194033.09999999998,352340.6472,264.66,1233668.57202012
2021-11-18,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,167440.9431,161043.38,181830.31,174941.19999999998,194300.25,353077.4862,264.66,1232898.2246201201
2021-11-19,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,165667.41580000002,161989.94,182683.49,175086.5,194094.75,353238.11460000003,264.66,1233024.86572012
2021-11-22,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,165373.9911,160402.48,183330.72999999998,173633.5,193848.15,349411.80600000004,264.66,1226265.31242012
2021-11-23,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,163294.1813,159643.26,182095.09,171163.4,194101.6,343837.6002,264.66,1214399.7868201202
2021-11-24,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,163447.2619,160165.84,178961.86,170582.19999999998,194471.5,341437.6818,264.66,1209330.9990201201
2021-11-25,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,163906.625,160353.18000000002,179579.68000000002,170436.9,194471.5,341305.5762,264.66,1210318.1165201203
2021-11-26,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,159389.77690000003,156902.18,175578.56,163462.5,190156.0,343506.8358,264.66,1189260.50802012
2021-11-29,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,157692.7899,160363.04,174475.31,164479.59999999998,192464.44999999998,340984.3194,264.66,1190724.1646201198
2021-11-30,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,155026.13069999998,157656.47,171356.79,162590.7,188635.3,340115.1246,264.66,1175645.1706201201
2021-12-01,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,155970.32989999998,154920.32,172518.88,166804.4,186114.5,339009.741,264.66,1175602.82622012
2021-12-02,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,157003.8059,156054.22,172121.71,164334.3,188861.35,337384.692,264.66,1176024.73322012
2021-12-03,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,156901.7926,153416.66999999998,173607.41999999998,163171.9,187326.95,337016.14739999996,264.66,1171705.53532012
2021-12-06,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,153928.8509,154644.24,172916.05,165351.4,189409.35,339614.22420000006,264.66,1176128.77042012
2021-12-07,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,158228.69329999998,159406.62,176343.48,169855.7,193430.3,339132.339,264.66,1196661.78762012
2021-12-08,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,158152.153,159939.06,177770.34999999998,168112.1,193841.30000000002,339359.2704,264.66,1197438.88872012
2021-12-09,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,159377.0404,157109.24,176196.38,168112.1,191950.7,338376.735,264.66,1191386.8507201201
2021-12-10,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,158203.2203,159352.38999999998,174828.34999999998,167385.59999999998,194375.6,337620.8808,264.66,1192030.6964201198
2021-12-13,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,157858.7283,156803.58000000002,176446.45,168112.1,192498.7,339151.3542,264.66,1191135.5678201201
2021-12-14,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,155638.5744,155186.54,175166.68000000002,165932.59999999998,191101.30000000002,339245.9298,264.66,1182536.27952012
2021-12-15,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,154349.8832,158933.34,175299.07,165932.59999999998,194327.65,335835.2034,264.66,1184942.4019201202
2021-12-16,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,154515.8216,154560.43,178167.52000000002,167821.5,192402.80000000002,338971.9608,264.66,1186704.68772012
2021-12-17,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152640.15970000002,153968.83,175549.14,167240.30000000002,190450.55,343251.63180000003,264.66,1183365.2668201202
2021-12-20,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,150368.93850000002,152948.31999999998,172651.27,163607.8,189080.55,342335.3994,264.66,1171256.9332201201
2021-12-21,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,151389.67799999999,155995.06,175505.01,165642.0,191841.1,340389.0936,264.66,1181026.59692012
2021-12-22,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152206.2696,157957.2,175196.1,167385.59999999998,193711.15,339378.0354,264.66,1186099.01032012
2021-12-23,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152716.69999999998,159155.19,176152.25,169565.1,194759.19999999998,343062.7308,264.66,1195675.82612012
2021-12-24,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152997.38820000002,159248.86,176063.99000000002,169710.4,194759.19999999998,343837.6002,264.66,1196882.09372012
2021-12-27,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152971.9152,161753.30000000002,175563.85,170436.9,197512.9,343440.783,264.66,1201944.30352012
2021-12-28,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,153494.9608,161112.4,177211.37000000002,172035.19999999998,197444.4,344612.2194,264.66,1206175.20552012
2021-12-29,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152193.5331,161146.91,176475.87,170582.19999999998,197732.1,342826.54199999996,264.66,1201221.81042012
2021-12-30,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,152231.8639,160313.74,175416.74999999997,171308.7,196958.05000000002,341144.94779999997,264.66,1197638.70702012
2021-12-31,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,158777.2992,150376.35,170684.8,184828.19999999998,192670.94,344876.6808,67.21,1202281.47632012
2022-01-04,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,158107.74719999998,150329.85,173187.30000000002,187652.4,193878.74000000002,342514.7928,67.21,1205738.03632012
2022-01-05,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,155547.84960000002,145526.4,172300.7,188593.8,190080.88,343931.9256,67.21,1196048.76152012
2022-01-06,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,156440.544,145256.7,167567.4,186397.19999999998,189752.09,342089.703,67.21,1187570.84332012
2022-01-07,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,159276.1248,143624.55,167624.59999999998,184985.1,189054.25,339812.63279999996,67.21,1184444.46392012
2022-01-10,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,160798.9344,143675.69999999998,167724.7,183573.0,188504.03,340256.7378,67.21,1184600.30852012
2022-01-11,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,160890.7872,145819.35,166895.30000000002,185298.9,190322.43999999997,343185.579,67.21,1192479.56252012
2022-01-12,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,165314.8224,146400.6,169855.4,186554.1,190772.01,344338.2504,67.21,1203302.38912012
2022-01-13,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,165341.0304,142280.7,168639.9,187495.5,187732.38,345245.2254,67.21,1196801.94212012
2022-01-14,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,165406.6752,143624.55,167767.6,186397.19999999998,188275.88999999998,345131.8848,67.21,1196671.0063201198
2022-01-17,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,164107.008,143447.85,168597.0,186083.4,188275.88999999998,343931.9256,67.21,1194510.27992012
2022-01-18,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,163096.25280000002,139625.55,167410.1,184043.7,184357.25,342779.25419999997,67.21,1181379.3133201199
2022-01-19,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,163424.352,138225.9,163148.7,183416.1,182860.92,342921.1176,67.21,1174064.29592012
2022-01-20,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,168727.9776,136063.65,164807.5,184357.5,180465.44999999998,347144.2434,67.21,1181633.52732012
2022-01-21,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,168846.0384,132269.25,164021.0,180278.1,177070.19,347370.9246,67.21,1169922.70932012
2022-01-24,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,166575.05279999998,132673.80000000002,164450.0,173845.2,177325.17,346511.23740000004,67.21,1161447.66652012
2022-01-25,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,163805.1168,129395.55,161303.99999999997,174786.6,175177.97,347049.918,67.21,1151586.36112012
2022-01-26,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,163700.03519999998,129358.34999999999,160417.4,177767.7,174433.16,347352.1596,67.21,1153096.01112012
2022-01-27,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,160628.208,127972.65,154711.7,177610.8,173876.22999999998,341466.2046,67.21,1136332.99892012
2022-01-28,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,159709.3056,132883.05,157929.2,174786.6,179163.71000000002,340313.5332,67.21,1144852.60512012
2022-02-07,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,166273.0368,133771.19999999998,160088.5,176669.4,180780.82,342401.4522,67.21,1160051.61532012
2022-02-08,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,164540.18879999997,135403.35,161175.3,177610.8,182263.72999999998,344016.9936,67.21,1165077.56872012
2022-02-09,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,168110.9664,138421.19999999998,162519.5,180278.1,185169.15999999997,345632.535,67.21,1180198.66772012
2022-02-10,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,168688.54080000002,134989.5,163091.5,180435.0,181679.96,346397.8968,67.21,1175349.60392012
2022-02-11,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,168570.3552,130878.9,162676.8,179336.7,178465.87,344687.77979999996,67.21,1164683.61132012
2022-02-14,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,166062.99839999998,131018.40000000001,159688.1,175257.3,177727.77,350252.7282,67.21,1160074.50292012
2022-02-15,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,164658.3744,134226.9,158100.8,177610.8,180378.22,354060.02160000004,67.21,1169102.32232012
2022-02-16,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,166666.9056,133803.75,161289.69999999998,177453.9,180156.78999999998,349364.5182,67.21,1168802.7701201201
2022-02-17,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,166811.2992,129511.8,159816.8,176355.6,175963.03999999998,352435.2228,67.21,1160960.9683201201
2022-02-18,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,163778.78399999999,128061.0,159959.80000000002,173531.40000000002,174782.08,355364.064,67.21,1155544.33432012
2022-02-21,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,162833.67359999998,128158.65,158930.19999999998,169452.0,174782.08,355174.9128,67.21,1149398.7227201199
2022-02-22,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,158659.11359999998,127010.09999999999,156685.09999999998,168981.3,173386.4,359898.939,67.21,1144688.15892012
2022-02-23,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,159144.8352,123327.3,155569.7,168196.80000000002,169729.45,356204.73600000003,67.21,1132240.0275201201
2022-02-24,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,153920.0832,127507.65000000001,153110.1,161136.3,172185.31,364207.1328,67.21,1132133.7823201201
2022-02-25,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,153079.9296,129572.25000000001,155426.69999999998,165686.4,176224.73,359124.3198,67.21,1139181.53572012
2022-02-28,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,152384.16960000002,129837.29999999999,155269.40000000002,163960.5,175453.08,356422.1598,67.21,1133393.81572012
2022-03-01,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,152082.27839999998,127349.55,157114.1,157527.6,172178.59999999998,357518.03579999995,67.21,1123837.37052012
2022-03-02,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,150047.41439999998,130134.9,155784.19999999998,158312.09999999998,176305.25,363734.7552,67.21,1134385.8259201199
2022-03-03,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,150086.8512,127582.05,155155.0,153762.0,174426.44999999998,361231.0038,67.21,1122310.56132012
2022-03-04,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,146857.5264,126303.3,152352.19999999998,146858.4,173822.55,363101.7492,67.21,1109362.93192012
2022-03-07,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,141540.7968,121918.35,149106.1,142151.4,169179.23,369998.7624,67.21,1093961.84552012
2022-03-08,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,139007.232,120900.0,145459.6,141210.0,167132.68000000002,377755.4628,67.21,1091532.18112012
2022-03-09,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,138022.6848,125247.74999999999,144544.4,152820.6,171433.79,382498.254,67.21,1114634.68512012
2022-03-10,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,139873.5936,123713.25,149549.40000000002,150310.19999999998,170507.81,370527.9354,67.21,1104549.39532012
2022-03-11,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,137970.144,121416.15,147018.3,152036.1,168830.31,371907.288,67.21,1099245.49832012
2022-03-14,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,131419.51679999998,119416.65,146131.7,154546.5,168112.34,369205.128,67.21,1088899.0411201199
2022-03-15,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,124304.4192,123731.84999999999,146231.8,155174.1,172359.77000000002,362761.7274,67.21,1084630.8729201201
2022-03-16,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,135791.0112,128400.45,148720.0,161763.9,176338.80000000002,360550.96020000003,67.21,1111632.32772012
2022-03-17,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,144599.52,129121.20000000001,152037.59999999998,160979.4,177439.24000000002,363101.7492,67.21,1127345.91552012
2022-03-18,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,144021.9456,131994.9,153639.2,162391.5,179559.6,364528.3896,67.21,1136202.74152012
2022-03-21,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,143155.584,132180.9,153353.2,161293.2,180156.78999999998,362695.4244,67.21,1132902.30472012
2022-03-22,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,147592.59840000002,134798.84999999998,155226.5,162391.5,182156.37,365066.82,67.21,1147299.84472012
2022-03-23,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,149102.304,132692.4,157457.3,160194.9,179613.28,362818.27259999997,67.21,1141945.66292012
2022-03-24,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,147973.3632,135831.15,158243.80000000002,160038.0,182397.93000000002,366673.104,67.21,1151224.55352012
2022-03-25,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,144520.7712,135947.4,157199.9,160665.6,183599.02000000002,368487.054,67.21,1150486.95152012
2022-03-28,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,146319.26400000002,138193.35,156270.4,161607.0,184867.21000000002,365255.9712,67.21,1152580.4015201202
2022-03-29,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,147723.888,140309.1,156484.9,166000.2,186860.08000000002,362950.6284,67.21,1160396.0027201201
2022-03-30,124800.0,46500.0,143000.0,156900.0,67100.0,250200.0,149627.3376,138583.95,156413.40000000002,164745.0,185491.24000000002,362790.0,67.21,1157718.13392012
2022-03-31,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,138377.2816,133292.25,180666.42,139523.80000000002,173136.6,384104.8465,65.26,1149166.4606008702
2022-04-01,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,138623.0288,133533.4,180401.78,138720.4,173773.6,385134.5295,65.26,1150252.0008008701
2022-04-06,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,139421.59040000002,130776.1,176581.04,134569.5,172091.92,383165.4262,65.26,1136670.83910087
2022-04-07,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,137369.8816,130762.45,173140.72,133498.3,172461.37999999998,384224.75560000003,65.26,1131522.74970087
2022-04-08,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,137775.2944,128846.9,173223.41999999998,135105.09999999998,171977.26,385024.4143,65.26,1132017.65120087
2022-04-11,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,133499.7136,125680.1,171817.52,134435.6,169047.06,388192.87330000004,65.26,1122738.12940087
2022-04-12,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,134544.0224,125525.4,167533.65999999997,133900.0,168868.69999999998,390032.27359999996,65.26,1120469.31850087
2022-04-13,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,134802.0336,127927.79999999999,170792.04,132694.9,170665.03999999998,391611.47380000004,65.26,1128558.54990087
2022-04-14,116800.0,45500.0,165400.0,133900.0,63700.0,264700.0,135244.35520000002,124538.04999999999,172231.02,133900.0,168027.86,393070.7649,65.26,1127077.31260087
