date,策略净值,恒生ETF_净值,纳指ETF_净值,日经ETF_净值,德国ETF_净值,标普500ETF_净值,黄金ETF_净值
2022-01-11,1192479.56252012,830361.8319842849,1880838.8686410792,1165848.4298290175,1137640.8136942466,1527252.2166720561,1222830.3593373268
2022-01-12,1203302.38912012,853194.400817878,1888336.0738638265,1186526.2316433098,1145347.1020173237,1530859.814278777,1226937.5295347665
2022-01-13,1196801.94212012,853329.6610355162,1835195.8832449932,1178035.3468403397,1151126.8182596315,1506468.1468781128,1230169.2404020813
2022-01-14,1196671.0063201198,853668.4556758859,1852529.4217199848,1171941.8883346787,1144383.8159769392,1510829.570850417,1229765.3879819727
2022-01-17,1194510.27992012,846960.8370735829,1850250.2713322698,1177735.668553176,1142457.2438961698,1510829.570850417,1225489.7230662096
2022-01-18,1181379.3133201199,841744.301346672,1800948.649787483,1169444.5692749815,1129934.5253711697,1479384.2424575074,1221382.55286877
2022-01-19,1174064.29592012,843437.6304522466,1782895.3796111073,1139676.5260833914,1126081.3812096312,1467376.8653485712,1221888.0370237404
2022-01-20,1181633.52732012,870809.7898282855,1755005.7761824871,1151264.0865203862,1131861.097451939,1448154.2930261933,1236935.7743284034
2022-01-21,1169922.70932012,871419.1049039315,1706064.0204883923,1145769.9845890524,1106815.6604019385,1420908.854384392,1237743.4791686207
2022-01-24,1161447.66652012,859698.4849974492,1711282.0753234248,1148766.767460689,1067320.932746169,1422954.9545195468,1234680.2630196295
2022-01-25,1151586.36112012,845402.7681856464,1668997.8378671294,1126790.359735354,1073100.6489884767,1405724.6375919254,1236599.6763982028
2022-01-26,1153096.01112012,844860.439122545,1668518.0167328732,1120597.008467305,1091403.0837557844,1399747.8714076567,1237676.616185159
2022-01-27,1136332.99892012,829006.6534228057,1650644.6794818437,1080739.7962745389,1090439.7977153999,1395278.7579545546,1216703.9270393446
2022-01-28,1144852.60512012,824264.1725539026,1713981.0692036136,1103215.667811813,1073100.6489884767,1437708.413388823,1212596.756841905
2022-02-07,1160051.61532012,858139.7720132383,1725436.7987839715,1118299.4749323837,1084660.081473092,1450684.9958249377,1220036.3781350746
2022-02-08,1165077.56872012,849196.4952422591,1746488.9510494464,1125891.324873863,1090439.7977153999,1462584.6834530765,1225792.8352579025
2022-02-09,1180198.66772012,867625.3778473189,1785414.4405659505,1135281.2445383244,1106815.6604019385,1485899.4560457643,1231549.2923807304
2022-02-10,1175349.60392012,870606.2554055538,1741150.94093085,1139276.95503384,1107778.9464423233,1457900.1910383792,1234276.410599521
2022-02-11,1164683.61132012,869996.2962336333,1688130.7055955804,1136380.0649245912,1101035.9441596307,1432108.5603873457,1228182.964040046
2022-02-14,1160074.50292012,857055.7579833097,1689930.03484904,1115502.477585523,1075990.5071096304,1426185.638943476,1248011.8504154428
2022-02-15,1169102.32232012,849806.4544141797,1731314.6076786055,1104414.3809604675,1090439.7977153999,1447454.3114010089,1261577.904006595
2022-02-16,1168802.7701201201,860172.5398554573,1725856.6422764452,1126690.4669729662,1089476.511675015,1445677.4349678478,1244847.00253159
2022-02-17,1160960.9683201201,860917.7592450159,1670497.2789116788,1116401.512447014,1082733.509392323,1412024.4722185868,1255788.4611452597
2022-02-18,1155544.33432012,845266.8638717339,1651784.2546757013,1117400.440070893,1065394.3606653996,1402547.7979083953,1266224.435603959
2022-02-21,1149398.7227201199,840389.1227851926,1653043.7851531229,1110208.161178965,1040348.9236153993,1402547.7979083953,1265550.4567306652
2022-02-22,1144688.15892012,818844.1024042598,1638229.3076329739,1094524.9974840668,1037459.0654942453,1391348.0919054411,1282382.9899405323
2022-02-23,1132240.0275201201,821350.9251044868,1590727.0153416467,1086733.362017812,1032642.6352923221,1362002.7083880857,1269219.8972630424
2022-02-24,1132133.7823201201,794385.8345739113,1644646.915303646,1069551.8068870953,989294.7634750138,1381709.8833740528,1297733.8394368885
2022-02-25,1139181.53572012,790049.7784541971,1671276.9882548447,1085734.434393933,1017230.0586461681,1414124.4170941408,1279622.8859832338
2022-02-28,1133393.81572012,786458.9417240417,1674695.7138364173,1084635.6140076662,1006633.9122019372,1407932.2719482768,1269994.6163647517
2022-03-01,1123837.37052012,784900.8728361051,1642607.6754830584,1097521.7803557036,967139.1845461674,1381656.038633654,1273899.4145989139
2022-03-02,1134385.8259201199,774398.883080915,1678534.2829104639,1088231.75345363,971955.6147480904,1414770.5539789267,1296050.6752665462
2022-03-03,1122310.56132012,774602.4175036467,1645606.5575721576,1083836.471908563,944020.3195769362,1399694.0266672578,1287129.3702598657
2022-03-04,1109362.93192012,757935.7823055297,1629112.7060821133,1064257.4904805373,901635.7338000127,1394848.0000313644,1293795.1639577723
2022-03-07,1093961.84552012,730495.9928206718,1572553.789881707,1041581.8334184873,872737.1525884737,1357587.4396753828,1318370.4306525022
2022-03-08,1091532.18112012,717420.19435271,1559418.6863314537,1016109.1790095766,866957.436346166,1341164.7938537435,1346008.913496223
2022-03-09,1114634.68512012,712338.9188434371,1615497.781397604,1009716.0422167516,938240.6033346284,1375679.2724493851,1362908.3096895518
2022-03-10,1104549.39532012,721891.5106900624,1595705.159609551,1044678.5090525119,922828.0266884743,1368248.6982743486,1320255.9667861215
2022-03-11,1099245.49832012,712067.7543118864,1566076.2045692534,1026997.490109856,933424.1731327053,1354787.513174644,1325170.841823778
2022-03-14,1088899.0411201199,678259.7849613698,1540285.8186030022,1020804.1388418071,948836.7497788593,1349026.1259519705,1315542.572205296
2022-03-15,1084630.8729201201,641538.5681614375,1595945.0701766787,1021503.3881785222,952689.8939403979,1383109.8466244221,1292583.6066974464
2022-03-16,1111632.32772012,700821.189263412,1656162.6225257856,1038884.7288340145,993147.9076365522,1415039.7776809207,1284706.2557392141
2022-03-17,1127345.91552012,746282.1484115919,1665459.1570019925,1062059.849708004,988331.4774346292,1423870.3151063267,1293795.1639577723
2022-03-18,1136202.74152012,743301.270853357,1702525.3396232554,1073247.8390954472,997001.0517980908,1440885.2530723533,1298878.5337137524
2022-03-21,1132902.30472012,738829.9545160048,1704924.4452945348,1071249.9838476896,990258.0495153985,1445677.4349678478,1292347.3574892152
2022-03-22,1147299.84472012,761729.5093621423,1738691.857617789,1084335.9357205024,997001.0517980908,1461723.1676066956,1300797.0555858796
2022-03-23,1141945.66292012,769521.1419943739,1711521.9858905524,1099919.2066530127,983515.047232706,1441316.0109955436,1292785.0871542776
2022-03-24,1151224.55352012,763694.6470955422,1752006.8940933882,1105413.3085843464,982551.7611923214,1463661.578261053,1306520.5269701995
2022-03-25,1150486.95152012,745875.7236624031,1753506.3351379377,1098121.1369300308,986404.90535386,1473299.7867924413,1312983.9487048287
2022-03-28,1152580.4015201202,755157.7950737521,1782475.5361186338,1091628.1073748183,992184.6215961677,1483476.4427278177,1301471.0344591734
2022-03-29,1160396.0027201201,762407.0986428821,1809765.363129434,1093126.4988106366,1019156.6307269374,1499468.3306262665,1293256.694064294
2022-03-30,1157718.13392012,772230.8550210579,1787513.65802832,1092627.0349986972,1011450.3424038603,1488484.0035849079,1292684.3469258621
2022-03-31,1149166.4606008702,763084.6879236216,1757045.0160030744,1091128.643562879,1003744.0540807834,1463500.0440398564,1293660.5464844028
2022-04-01,1150252.0008008701,764439.8664851009,1760223.8310175193,1089530.3593646726,997964.3378384755,1468884.5180797384,1297128.5065599487
2022-04-06,1136670.83910087,768843.5527136341,1723877.38009764,1066455.1312530711,968102.4705865518,1454669.5066144504,1290496.5901069958
2022-04-07,1131522.74970087,757529.3575563408,1723697.447172294,1045677.4366763906,960396.1822634749,1457792.5015575818,1294064.3989045112
2022-04-08,1132017.65120087,759765.015725017,1698446.8599820808,1046176.90048833,971955.6147480904,1453700.3012872718,1296757.6398783477
2022-04-11,1122738.12940087,736187.2275018651,1656702.4213018236,1037686.0156853597,967139.1845461674,1428931.7207038156,1307428.9720388323
2022-04-12,1120469.31850087,741946.0922918778,1654663.1814812361,1011813.7902268972,963286.0403846288,1427424.0679726487,1313624.0503331686
2022-04-13,1128558.54990087,743368.900962176,1686331.376342121,1031492.6644173109,954616.4660211671,1442608.2847651152,1318942.777790934
2022-04-14,1127077.31260087,745808.0935535841,1641648.0332145467,1040183.3347450568,963286.0403846288,1420316.5622400048,1323857.652828591
2022-04-15,1128756.0475008702,749534.1905013776,1650584.7018400615,1037486.230160584,961359.4683038596,1420316.5622400048,1327358.5986426445
2022-04-18,1128254.97410087,747908.491504622,1649864.970138678,1020504.4605546434,960396.1822634749,1424839.5204335055,1334966.7146541376
2022-04-19,1128142.09020087,730360.7326030337,1684172.18123797,1023501.24342628,955579.7520615518,1446808.174516223,1328368.675446139
2022-04-20,1124162.0197008702,730631.8971345844,1665819.0228526844,1018406.7125444979,972918.9007884752,1452084.959075307,1312108.4893747042
2022-04-21,1128244.40880087,722433.8397531639,1635710.2466781307,1042380.9755175905,990258.0495153985,1433023.9209741256,1324665.357668808
2022-04-22,1121032.6273008701,726159.9367009576,1604701.8058768476,1032191.9137540262,972918.9007884752,1404055.450639562,1331365.0286116684
2022-04-25,1114016.76550087,702108.0936197977,1633850.9397828896,1014211.2165242067,959432.8962230902,1418808.9095088379,1325440.0767705173
2022-04-26,1107338.8622008702,711661.3295626976,1585628.9157901783,1034289.6617641718,949800.035819244,1393286.5025597985,1312917.0857213673
2022-04-27,1106437.02090087,712135.3844207055,1585089.1170141406,1026797.7045850803,945946.8916577054,1396409.49750293,1314465.6324183398
2022-04-28,1118768.04590087,724195.4430638321,1641048.2567967272,1037386.3373981961,950763.3218596287,1431623.9577237563,1312142.366619658
2022-04-29,1120865.31350087,759426.2210846471,1580530.8162387104,1027496.9539217954,962322.7543442441,1391240.4024246435,1329344.8750046794
2022-05-05,1112119.10040087,742962.4762129873,1567635.6232555849,1029594.701931941,947873.4637384748,1385640.5494231666,1321063.6716263385
2022-05-06,1109173.1809008701,721485.0859408735,1564936.6293753956,1040283.2275074449,936314.0312538592,1391563.4708670364,1322039.8711848792
2022-05-09,1097840.72210087,727379.8550447986,1514795.3208456612,1018806.2835940494,922828.0266884743,1358287.4213005675,1324632.3719303
2022-05-10,1099497.39180087,716336.1803227816,1539686.0421851827,1019305.7474059887,938240.6033346284,1366364.1323603897,1319885.1001045206
2022-05-11,1096903.7803008698,725143.5527798481,1495602.475475428,1023701.0289510557,957506.324142321,1346980.0258168154,1313287.0608965217
2022-05-12,1092515.16470087,708748.0821132818,1492603.593386329,1010215.5060286912,949800.035819244,1345687.752047244,1320929.054152969
2022-05-13,1113648.64990087,734155.1037559207,1561457.926152041,1054867.5708160761,966175.8985057826,1390163.507616667,1308708.283789066
2022-05-16,1108059.80680087,735916.0629703144,1542624.9466324996,1051371.3241325002,962322.7543442441,1384025.207211202,1299820.856027339
2022-05-17,1123270.7471008701,759765.015725017,1582390.1231339516,1058463.7102620401,980625.1891115522,1411593.7142953963,1302817.2091928686
2022-05-18,1104515.46390087,756444.6994301378,1492723.5486698928,1057864.3536877127,971955.6147480904,1346441.5784128273,1294939.8582346363
2022-05-19,1096959.61610087,738761.680310911,1487325.560909515,1049872.932696682,957506.324142321,1340626.346449755,1295209.0931813752
2022-05-20,1106887.32090087,760713.1254410328,1480428.1321045875,1066055.5602035194,972918.9007884752,1340195.5885265647,1300932.5645656954
2022-05-23,1107410.8783008698,743842.9558201841,1487985.3149691168,1065156.5253420286,975808.758909629,1350318.3997215421,1306183.5375335529
2022-05-24,1097549.2967008702,729818.4035399321,1450559.2664971617,1052070.5734692153,964249.3264250134,1335564.9408522663,1309685.3748540527
2022-05-25,1103627.00340087,732325.226240159,1471971.2846133285,1057564.675400549,975808.758909629,1347841.5416631966,1309786.1150824681
2022-05-26,1113808.44330087,732528.7606628907,1517554.2923676323,1054767.6780536883,990258.0495153985,1378963.8016137131,1314700.9901201248
2022-05-27,1137826.39670087,760916.6598637645,1581790.346716132,1071649.554897241,1019156.6307269374,1426347.1731646725,1320019.71757789
2022-05-30,1138429.85320087,772705.5539753403,1573933.2756426926,1088831.1100279575,1022046.4888480912,1419024.2884704333,1308842.9012624351
2022-05-31,1130652.2076008702,779006.1037321801,1559118.7981225438,1072748.3752835079,1005670.6261615525,1401040.1451772281,1306385.9094968298
2022-06-01,1124635.1289008702,775686.4315335753,1548562.7331689154,1073447.624620223,998927.62387886,1391455.7813862388,1297430.7272451953
2022-06-02,1135190.57050087,773044.3486157102,1601163.125011711,1067454.0588769498,1008560.4842827063,1426777.931087863,1305914.3025868137
2022-06-06,1133327.25360087,789575.7235961892,1555280.2290484973,1075545.3726303687,1021083.2028077065,1399209.4240036684,1301874.8868792818
2022-06-07,1130924.59480087,784764.9685221924,1568175.4220316224,1065356.3108668043,1009523.7703230912,1411593.7142953963,1299585.498325554
2022-06-08,1131982.8610008701,802245.0973149618,1556059.9383916627,1070850.412798138,1002780.7680403985,1396086.4290605371,1301841.009634328
2022-06-09,1123253.7860008702,799873.534832373,1517554.2923676323,1062359.5279951675,990258.0495153985,1366579.5113219852,1306082.797305137
2022-06-10,1106743.04140087,799738.2746147349,1467832.8273303716,1048674.2195480273,953653.1799807826,1330395.8457739798,1302447.234017714
2022-06-13,1087958.00050087,774534.7873948277,1404436.45996682,1018706.3908316615,921864.7406480897,1282366.3373382348,1321501.4012914011
2022-06-14,1080433.8979008698,777922.0897022514,1413553.0615176805,1012612.9323260004,910305.3081634743,1283658.6111078062,1300057.1052355703
