date,FAPP,DIV_bench,NDX_bench,BOND_bench,GOLD_bench
2024-02-07,18752906.83919298,19464000.0,27816593.886462882,11983280.6489698,16765148.363340747
2024-02-08,18749216.087792978,19422000.0,27860262.008733626,11968903.530487107,16782478.540515985
2024-02-19,18835512.383792978,19896000.0,27707423.580786027,11983375.861674981,16743839.514142938
2024-02-20,18853962.472592976,20078000.0,27510917.030567687,11998895.532619871,16748535.494823424
2024-02-21,18853060.694992978,20166000.0,27379912.663755458,12000609.361313172,16745647.131960884
2024-02-22,19071644.222792976,20461999.999999996,28209606.986899566,12012130.098640362,16736618.606986586
2024-02-23,19041835.568192977,20454000.0,28122270.74235808,12016890.73389953,16682801.329412047
2024-02-26,18951624.12479298,19970000.0,28100436.681222707,12037075.827398406,16778509.432608854
2024-02-27,18997997.19419298,20082000.0,28165938.86462882,12038218.379860608,16803787.389713794
2024-02-28,18923349.785192978,19906000.0,28013100.436681226,12055832.730319533,16761896.56409153
2024-02-29,19027194.51939298,20097999.999999996,28275109.170305677,12063354.53402902,16791870.50187696
2024-03-01,19109944.137992978,20099999.999999996,28689956.331877727,12030887.001561485,16877105.8986682
2024-03-04,19173508.635792978,20206000.0,28558951.9650655,12049358.266367063,17072127.776582263
2024-03-05,19197848.180392977,20352000.0,28034934.497816596,12069352.934455574,17333964.5649523
2024-03-06,19273344.455992978,20346000.0,28209606.986899566,12111532.162851809,17447366.28171102
2024-03-07,19415916.272592977,20428000.0,28646288.209606983,12102391.743154205,17633359.634650793
2024-03-08,19377508.21439298,20556000.0,28209606.986899566,12097821.533305405,17659001.02814241
2024-03-11,19332138.062592976,20416000.0,28100436.681222707,12083730.052938264,17709203.07008106
2024-03-12,19244299.16839298,19908000.0,28515283.842794757,12046787.523327112,17638055.615331277
2024-03-13,19183621.09319298,19848000.0,28253275.109170306,12056784.857371366,17621806.18320063
2024-03-14,19187699.39219298,19912000.0,28187772.925764196,12045264.12004418,17636247.99751333
2024-03-15,19171692.083992977,19968000.0,27882096.069868997,12058213.047949119,17702345.599311385
2024-03-18,19186265.191392977,19960000.0,28144104.80349345,12078398.141447993,17567998.46974153
2024-03-19,19189957.30459298,19872000.0,28231441.048034936,12086300.795978215,17595437.916935656
2024-03-20,19282392.965392977,19992000.0,28558951.9650655,12074494.420535475,17634803.81608206
2024-03-21,19418199.704192977,20078000.0,28668122.270742357,12084682.179990098,17973574.349042393
2024-03-22,19366218.472392976,20002000.0,28711790.393013097,12071447.613969607,17842106.018219642
2024-03-25,19355741.620592978,20038000.0,28624454.148471612,12061640.70533572,17839944.528130457
2024-03-26,19349887.86079298,20056000.0,28493449.781659387,12060022.089347601,17887612.079477802
2024-03-27,19401270.68939298,20022000.000000004,28602620.087336242,12082777.92588643,18006800.086077042
2024-03-28,19404812.452592976,19970000.0,28558951.9650655,12075160.909471758,18106113.860794302
2024-03-29,19565646.96139298,20264000.000000004,28558951.9650655,12089157.177133717,18410931.783946633
2024-03-31,19565107.61703716,20261999.999999996,28558951.9650655,12090585.367711466,18410568.34755996
2024-04-01,19636125.70403716,20316000.0,28602620.087336242,12073827.93159919,18626172.201898478
2024-04-02,19630644.46903716,20440000.0,28362445.414847158,12086776.859504132,18627979.819716424
2024-04-03,19719449.15203716,20614000.0,28406113.537117906,12099059.298472788,18757277.096334554
2024-04-08,19883264.13603716,20703999.999999996,28318777.292576417,12108009.292760024,19334758.386533726
2024-04-09,19887464.82803716,20580000.0,28427947.598253276,12114388.544007313,19383152.810654428
2024-04-10,19876426.87103716,20632000.0,28187772.925764196,12102963.019385306,19466580.589627717
2024-04-11,19968188.558037158,20820000.0,28646288.209606983,12109818.334158508,19335121.8229204
2024-04-12,20008958.253037162,20796000.0,28165938.86462882,12129432.151426286,19790172.87138656
2024-04-15,19956708.63603716,21220000.0,27707423.580786027,12136573.104315039,19492948.85589269
2024-04-16,19993567.75003716,21200000.0,27729257.641921397,12143333.206383059,19625488.367644597
2024-04-17,20046375.44103716,21574000.0,27379912.663755458,12153997.029363597,19693384.02314516
2024-04-18,20026702.75303716,21624000.0,27227074.235807862,12165612.97939597,19654744.996772114
2024-04-19,19965355.00903716,21668000.0,26681222.707423583,12168754.99866702,19730951.86858906
2024-04-22,19826539.27003716,21230000.000000004,26943231.441048034,12182179.990097879,19417105.420462426
2024-04-23,19709220.91503716,20904000.0,27358078.602620088,12198556.575389419,18979384.54917151
2024-04-24,19736335.29303716,20860000.0,27445414.847161572,12157139.048634648,19128183.0571695
2024-04-25,19749501.27603716,21016000.0,27292576.419213973,12166279.468332253,19120598.713626474
2024-04-26,19799805.57203716,20776000.0,27751091.70305677,12130384.27847812,19287090.83518638
2024-04-29,19746209.968037162,20710000.0,27838427.947598256,12090204.516890734,19150209.215025228
2024-04-30,19664041.264037162,20798000.0,27314410.480349343,12130193.853067752,19037888.2433111
2024-05-06,19853443.51003716,20938000.0,28296943.231441047,12138477.358418707,18977576.931353565
2024-05-07,19874060.36403716,20958000.0,28296943.231441047,12161137.98225235,19002501.016187266
2024-05-08,19886888.76503716,21044000.0,28296943.231441047,12156948.623224283,18979021.112784833
2024-05-09,19916045.02103716,21192000.000000004,28340611.353711788,12139524.698175723,18952662.4106353
2024-05-10,20075152.25903716,21307999.999999996,28406113.537117906,12141524.164984575,19400855.98833178
2024-05-13,20098961.019037157,21454000.0,28471615.720524017,12161423.620367901,19285283.217368435
2024-05-14,20089762.93903716,21364000.0,28668122.270742357,12163042.236356018,19203299.619826414
2024-05-15,20203702.05903716,21332000.0,29104803.49344978,12157710.32486575,19387848.791334912
2024-05-16,20234438.55903716,21358000.0,29039301.310043667,12146284.800243743,19539535.662195444
2024-05-17,20281519.20603716,21520000.0,29017467.248908293,12150569.371976994,19577093.9435239
2024-05-20,20483778.83103716,21740000.0,29213973.799126636,12154282.667479148,20006149.726227198
2024-05-21,20467061.73403716,21798000.0,29301310.04366812,12151902.349849561,19837849.986849345
2024-05-22,20449605.12403716,21746000.0,29279475.98253275,12157329.474045016,19825206.226239152
2024-05-23,20272110.72603716,21522000.0,29170305.676855892,12170278.401949955,19411328.694737345
2024-05-24,20265829.16703716,21506000.0,29454148.47161572,12166279.468332253,19225335.341797575
2024-05-27,20356681.25303716,21870000.0,29454148.47161572,12170087.976539588,19230748.631135978
2024-05-28,20368106.264037162,21796000.000000004,29541484.7161572,12180370.948699392,19269033.78523779
2024-05-29,20366271.78203716,21810000.0,29344978.16593886,12180942.224930493,19375214.59484016
2024-05-30,20232649.24103716,21650000.0,29017467.248908293,12177514.567543892,19234000.430385195
2024-05-31,20246355.21603716,21646000.0,29017467.248908293,12170849.678181058,19299371.159409896
2024-06-03,20180001.01003716,21456000.0,29104803.49344978,12184750.733137831,19144795.925686825
2024-06-04,20248391.26303716,21508000.0,29192139.737991262,12187607.114293331,19294311.74234273
2024-06-05,20251582.11003716,21208000.0,29781659.38864629,12199413.489736069,19180910.02558401
2024-06-06,20348538.58003716,21272000.000000004,29759825.32751092,12201889.020070836,19497998.708844416
2024-06-07,20400601.25203716,21482000.0,29737991.26637554,12202174.65818639,19516782.631566364
2024-06-11,20216605.58603716,21088000.0,30065502.18340611,12209791.674601058,18959519.88140497
2024-06-12,20364540.246037163,21332000.0,30480349.34497817,12207982.633202575,19029950.027496833
2024-06-13,20340305.89303716,21104000.0,30633187.772925764,12213028.906577293,19039695.861129045
2024-06-14,20373793.872037157,21120000.0,30786026.200873364,12222264.538980078,19038615.116084453
2024-06-17,20391647.62703716,20892000.0,31157205.240174673,12220645.922991961,19076173.397412907
2024-06-18,20418077.24203716,20974000.0,31157205.240174673,12230167.193510301,19086646.103818472
2024-06-19,20448086.13903716,20982000.0,31157205.240174673,12244544.311992992,19170437.319178443
2024-06-20,20448967.23403716,20978000.0,30938864.62882096,12243592.184941156,19319589.699447673
2024-06-21,20446630.91403716,20968000.0,30851528.38427948,12237117.720988685,19386041.173516966
2024-06-24,20276395.65303716,20728000.0,30502183.40611354,12251399.626766196,19166822.083542548
2024-06-25,20360080.08203716,20808000.0,30873362.44541485,12259778.344822332,19157076.24991034
2024-06-26,20372245.71403716,20920000.0,30960698.689956333,12267871.42476292,19032474.953972697
2024-06-27,20367414.69703716,20912000.0,31026200.873362448,12285866.626042577,18951935.537861943
2024-06-28,20443379.57103716,21114000.0,30851528.38427948,12289960.772365464,19160681.921430793
2024-06-30,20443648.418880302,21114000.0,30851528.38427948,12291484.175648397,19160328.049159557
2024-07-01,20555914.5812803,21518000.0,31048034.93449782,12263301.214914117,19136484.70937044
2024-07-02,20631711.2488803,21570000.0,31375545.851528384,12278344.822333092,19146603.54350477
2024-07-03,20678254.0596803,21372000.0,31659388.646288212,12288437.369082527,19308753.55665543
2024-07-04,20679864.846880298,21292000.0,31659388.646288212,12287675.667441063,19388575.66410827
2024-07-05,20702219.5378803,21150000.000000004,31965065.502183404,12268728.33910957,19440939.1961361
2024-07-08,20692310.0632803,21038000.0,32052401.74672489,12247495.905853676,19484283.767305072
2024-07-09,20733852.0618803,21284000.0,32074235.80786026,12269870.89157177,19368347.55995505
2024-07-10,20746549.5582803,20908000.000000004,32423580.7860262,12270061.316982137,19539899.098582122
2024-07-11,20645814.3674803,20942000.0,31703056.768558953,12274441.101420572,19572044.090572175
2024-07-12,20691541.9478803,20940000.0,31877729.25764192,12282629.394066343,19624044.18621333
2024-07-15,20761485.3328803,21138000.0,31965065.502183404,12292436.30270023,19637051.383210197
2024-07-16,20816640.0542803,21070000.000000004,31986899.563318774,12296340.02361275,19885880.974583365
2024-07-17,20692626.8088803,20944000.0,31048034.93449782,12299291.617473437,20113774.71726084
2024-07-18,20687603.390280303,21034000.0,30895196.50655022,12291769.813763948,20119914.879372597
2024-07-19,20458225.794880297,20865999.999999996,30611353.711790394,12300624.595346002,19574932.453434713
2024-07-22,20516537.412280302,20676000.0,31091703.05676856,12329283.619606199,19622963.44116874
2024-07-23,20452210.684880298,20572000.0,30982532.751091704,12352991.58319686,19507027.233818714
2024-07-24,20332045.2928803,20598000.0,29868995.63318777,12350706.47827246,19728053.941611078
2024-07-25,20122954.526880298,20472000.0,29541484.7161572,12364226.682408499,19240857.901154865
2024-07-26,20165256.945880298,20336000.0,29803493.44978166,12371938.911528355,19348119.455801837
2024-07-29,20241641.1034803,20432000.0,29890829.69432314,12391743.154206496,19462248.04533391
2024-07-30,20141317.7764803,20276000.0,29497816.59388646,12400407.510378184,19458278.937426776
2024-07-31,20379192.1158803,20468000.0,30371179.03930131,12410595.269832805,19617540.587714896
2024-08-01,20317316.7924803,20478000.0,29628820.96069869,12432398.979319798,19803543.504770104
2024-08-02,20222884.3312803,20458000.0,28930131.00436681,12438302.16704117,19892384.5730818
2024-08-05,19928516.5942803,20224000.000000004,28078602.620087337,12440301.63385002,19526891.90158525
2024-08-06,19889839.7188803,20139999.999999996,28340611.353711788,12435445.785885667,19302976.83093035
2024-08-07,19871334.9060803,20230000.0,28034934.497816596,12451060.669535741,19317428.20935849
2024-08-08,20010736.3352803,20250000.0,28930131.00436681,12407834.101382487,19333314.20510246
2024-08-09,20081302.7414803,20258000.0,29082969.43231441,12383174.010739991,19534122.37285704
2024-08-12,20110120.0952803,20322000.0,29126637.55458515,12327855.42902845,19643191.545321953
2024-08-13,20294773.099480297,20396000.0,29868995.63318777,12349468.713105077,19773560.002869233
2024-08-14,20289862.422880303,20366000.0,29868995.63318777,12380603.26770004,19733840.231451597
2024-08-15,20445450.7964803,20570000.0,30589519.65065502,12372605.400464635,19696999.258781053
2024-08-16,20481377.4498803,20644000.0,30655021.834061135,12379175.077122292,19713612.127298377
2024-08-19,20677382.9054803,20940000.0,31026200.873362448,12394599.535361996,19925246.873729765
2024-08-20,20615418.0568803,20736000.0,30917030.56768559,12397170.278401949,19941859.742247093
2024-08-21,20619833.5566803,20580000.0,31069868.99563319,12398788.894390065,20002534.490591303
2024-08-22,20533060.092480298,20640000.0,30524017.46724891,12408786.22843432,19946192.2865409
2024-08-23,20583158.0976803,20604000.0,30938864.62882096,12415070.266976425,19899242.04385147
2024-08-26,20545024.4242803,20610000.0,30524017.46724891,12411928.247705372,20013370.633383546
2024-08-27,20580509.2892803,20728000.0,30676855.89519651,12387839.433293976,19981952.514166847
2024-08-28,20484618.4818803,20598000.0,30283842.794759825,12404311.231290702,19958836.04715109
2024-08-29,20391023.5786803,20168000.0,30283842.794759825,12394789.960772365,20013007.196996868
2024-08-30,20403401.0188803,20048000.0,30611353.711790394,12396599.002170848,19962087.846400306
2024-09-02,20407022.2684803,20152000.0,30567685.58951965,12424020.261263661,19865662.434545584
2024-09-03,20207762.4658803,19912000.0,29650655.02183406,12432494.192024983,19892748.009468473
2024-09-04,20152401.3564803,19846000.0,29606986.89956332,12443443.653121071,19755149.080649402
2024-09-05,20170216.0106803,19796000.0,29541484.7161572,12446966.523212858,19902493.843100686
2024-09-06,20015014.8344803,19668000.0,28733624.45414847,12446680.885097306,19938971.37938455
2024-09-09,19982346.7018803,19336000.0,29126637.55458515,12462962.257683663,19848322.69325491
2024-09-10,20072623.8126803,19364000.0,29454148.47161572,12478386.715923373,19933911.962317385
2024-09-11,20101385.605480302,18894000.0,30109170.305676855,12493239.89793198,20038294.71821725
2024-09-12,20168742.0976803,18986000.0,30414847.16157205,12496572.342613397,20012289.888338953
2024-09-13,20244321.0074803,18928000.0,30480349.34497817,12517804.775869293,20274480.54898023
2024-09-18,20255508.807080302,19188000.0,30152838.4279476,12537037.742316332,20253898.572555773
2024-09-19,20404865.0168803,19218000.0,30960698.689956333,12533514.872224549,20290376.108839635
2024-09-20,20414585.7602803,19198000.0,30742358.07860262,12538751.571009634,20472400.353872273
2024-09-23,20513472.9876803,19426000.0,30786026.200873364,12539798.91076665,20607464.792100042
