date,DIV_shares,NDX_shares,BOND_shares,GOLD_shares,DIV_value,NDX_value,BOND_value,GOLD_value,cash,total_value
2019-10-15,2578800.0,1014600.0,2683700.0,2244600.0,2989860.7199999997,2957559.0,2883474.628,2858080.6044,79.66,11689054.611297328
2019-10-16,2578800.0,1014600.0,2683700.0,2244600.0,2989602.84,2951471.4,2883850.3460000004,2850029.2242,79.66,11675033.46909733
2019-10-17,2578800.0,1014600.0,2683700.0,2244600.0,2980061.28,2960602.8000000003,2886721.905,2861133.2604,79.66,11688598.90429733
2019-10-18,2578800.0,1014600.0,2683700.0,2244600.0,2943958.08,2929150.2,2881461.853,2851894.4868,79.66,11606544.27869733
2019-10-21,2578800.0,1014600.0,2683700.0,2244600.0,2956594.2,2954515.1999999997,2876040.7789999996,2855115.4878,79.66,11642345.325697329
2019-10-22,2578800.0,1014600.0,2683700.0,2244600.0,2964072.7199999997,2929150.2,2875933.4310000003,2849860.8792,79.66,11619096.88909733
2019-10-23,2578800.0,1014600.0,2683700.0,2244600.0,2944989.5999999996,2939296.1999999997,2877087.4220000003,2853503.8649999998,79.66,11614956.745897328
2019-10-24,2578800.0,1014600.0,2683700.0,2244600.0,2950920.8400000003,2965675.8,2876658.0300000003,2848163.9616,79.66,11641498.29049733
2019-10-25,2578800.0,1014600.0,2683700.0,2244600.0,2969488.1999999997,2991040.8,2873625.449,2880035.037,79.66,11714269.144897329
2019-10-28,2578800.0,1014600.0,2683700.0,2244600.0,2975677.32,3021478.8000000003,2864474.032,2878677.054,79.66,11740386.86489733
2019-10-29,2578800.0,1014600.0,2683700.0,2244600.0,2953499.64,2992055.4,2864098.3140000002,2853674.4546,79.66,11663407.46749733
2019-10-30,2578800.0,1014600.0,2683700.0,2244600.0,2942926.56,3004230.5999999996,2861092.5700000003,2846383.9938,79.66,11654713.382697329
2019-10-31,2578800.0,1014600.0,2683700.0,2244600.0,2929001.0399999996,3003216.0,2867372.4280000003,2850538.7484,79.66,11650207.875297328
2019-11-01,2578800.0,1014600.0,2683700.0,2244600.0,2964588.48,3027566.4,2870136.639,2875373.0028,79.66,11737744.18069733
2019-11-04,2578800.0,1014600.0,2683700.0,2244600.0,2969746.08,3042785.4,2866272.111,2869016.2956000003,79.66,11747899.54549733
2019-11-05,2578800.0,1014600.0,2683700.0,2244600.0,2991923.76,3042785.4,2875530.876,2856046.9968,79.66,11766366.69169733
2019-11-06,2578800.0,1014600.0,2683700.0,2244600.0,2977224.6,3025537.2,2874484.2330000005,2814768.8028,79.66,11692094.49469733
2019-11-07,2578800.0,1014600.0,2683700.0,2244600.0,2986250.4,3031624.8,2873759.634,2813583.654,79.66,11705298.146897329
2019-11-08,2578800.0,1014600.0,2683700.0,2244600.0,2973356.4,3042785.4,2872954.5239999997,2775694.806,79.66,11664870.788897328
2019-11-11,2578800.0,1014600.0,2683700.0,2244600.0,2924101.32,3036697.8,2878509.783,2771627.5908000004,79.66,11611016.152697328
2019-11-12,2578800.0,1014600.0,2683700.0,2244600.0,2925648.6,3047858.4,2879314.8929999997,2745605.9430000004,79.66,11598507.494897328
2019-11-13,2578800.0,1014600.0,2683700.0,2244600.0,2911465.2,3047858.4,2881622.875,2771288.6562,79.66,11612314.79009733
2019-11-14,2578800.0,1014600.0,2683700.0,2244600.0,2909660.04,3049887.5999999996,2879261.219,2780356.8402000004,79.66,11619245.35809733
2019-11-15,2578800.0,1014600.0,2683700.0,2244600.0,2897281.8,3071194.2,2882025.43,2773068.6240000003,79.66,11623649.71289733
2019-11-18,2578800.0,1014600.0,2683700.0,2244600.0,2932611.36,3073223.4,2889673.975,2770440.1974,79.66,11666028.591297328
2019-11-19,2578800.0,1014600.0,2683700.0,2244600.0,2965362.1199999996,3076267.2,2894987.701,2784341.0052,79.66,11721037.68509733
2019-11-20,2578800.0,1014600.0,2683700.0,2244600.0,2946536.8800000004,3061048.1999999997,2895497.6040000003,2793833.4186,79.66,11696995.76149733
2019-11-21,2578800.0,1014600.0,2683700.0,2244600.0,2944731.7199999997,3059019.0,2895846.4850000003,2792392.3854,79.66,11692069.249297328
2019-11-22,2578800.0,1014600.0,2683700.0,2244600.0,2941379.2800000003,3065106.6,2895739.137,2795698.6812,79.66,11698003.35709733
2019-11-25,2578800.0,1014600.0,2683700.0,2244600.0,2983671.6,3105690.6,2891525.7279999997,2770610.787,79.66,11751578.373897329
2019-11-26,2578800.0,1014600.0,2683700.0,2244600.0,2982640.08,3108734.4,2894343.613,2770354.9026,79.66,11756152.65449733
2019-11-27,2578800.0,1014600.0,2683700.0,2244600.0,2971809.12,3131055.5999999996,2893941.058,2775441.1662,79.66,11772326.603097329
2019-11-28,2578800.0,1014600.0,2683700.0,2244600.0,2958141.48,3128011.8000000003,2895443.9299999997,2767982.3604,79.66,11749659.229297329
2019-11-29,2578800.0,1014600.0,2683700.0,2244600.0,2959688.76,3113807.4,2895739.137,2776882.1994,79.66,11746197.155297328
2019-12-02,2578800.0,1014600.0,2683700.0,2244600.0,2962009.68,3076267.2,2890586.433,2773831.788,79.66,11702774.759897329
2019-12-03,2578800.0,1014600.0,2683700.0,2244600.0,2973614.2800000003,3053946.0,2894021.569,2787730.3512000004,79.66,11709391.85909733
2019-12-04,2578800.0,1014600.0,2683700.0,2244600.0,2965362.1199999996,3076267.2,2894934.0270000002,2839603.0572,79.66,11776246.06309733
2019-12-05,2578800.0,1014600.0,2683700.0,2244600.0,2972840.64,3087427.8000000003,2894236.2649999997,2817058.2948000003,79.66,11771642.65869733
2019-12-06,2578800.0,1014600.0,2683700.0,2244600.0,2984445.2399999998,3113807.4,2895014.538,2801292.2243999997,79.66,11794639.06129733
2019-12-09,2578800.0,1014600.0,2683700.0,2244600.0,2997855.0,3101632.1999999997,2894611.983,2782051.5132,79.66,11776230.35509733
2019-12-10,2578800.0,1014600.0,2683700.0,2244600.0,2992955.2800000003,3098588.4,2895256.071,2790951.3521999996,79.66,11777830.762097329
2019-12-11,2578800.0,1014600.0,2683700.0,2244600.0,2999144.4,3115836.6,2897161.4979999997,2785104.1692,79.66,11797326.326097328
2019-12-12,2578800.0,1014600.0,2683700.0,2244600.0,2997597.12,3134099.4,2898020.282,2801716.4538,79.66,11831512.914697329
2019-12-13,2578800.0,1014600.0,2683700.0,2244600.0,3035505.48,3138157.8,2895926.9960000003,2776882.1994,79.66,11846552.13429733
2019-12-16,2578800.0,1014600.0,2683700.0,2244600.0,3046852.2,3157435.2,2896061.181,2797139.7144,79.66,11897567.95429733
2019-12-17,2578800.0,1014600.0,2683700.0,2244600.0,3070061.4,3161493.6,2891552.565,2793494.484,79.66,11916681.70789733
2019-12-18,2578800.0,1014600.0,2683700.0,2244600.0,3062067.12,3163522.8,2891418.38,2797988.1732,79.66,11915076.13209733
2019-12-19,2578800.0,1014600.0,2683700.0,2244600.0,3071350.8000000003,3187873.1999999997,2892894.415,2791970.4006000003,79.66,11944168.47449733
2019-12-20,2578800.0,1014600.0,2683700.0,2244600.0,3068514.12,3202077.6,2901589.603,2803072.1922,79.66,11975333.17409733
2019-12-23,2578800.0,1014600.0,2683700.0,2244600.0,3034473.9600000004,3213238.1999999997,2903253.497,2813074.1298,79.66,11964119.44569733
2019-12-24,2578800.0,1014600.0,2683700.0,2244600.0,3041178.84,3214252.8000000003,2906634.959,2820532.9356,79.66,11982679.19349733
2019-12-25,2578800.0,1014600.0,2683700.0,2244600.0,3035505.48,3212223.6,2907171.699,2833841.169,79.66,11988821.60689733
2019-12-26,2578800.0,1014600.0,2683700.0,2244600.0,3065419.56,3230486.4000000004,2913290.535,2844011.4516,79.66,12053287.60549733
2019-12-27,2578800.0,1014600.0,2683700.0,2244600.0,3074961.1199999996,3231501.0,2914229.83,2849604.9948,79.66,12070376.60369733
2019-12-30,2578800.0,1014600.0,2683700.0,2244600.0,3116479.8,3206136.0,2914444.526,2849180.7654,79.66,12086320.750297328
2019-12-31,2491400.0,956500.0,2788800.0,2382700.0,3028296.7,3028279.0,3027772.2720000003,3028347.3671,68.93,12112764.26569024
2020-01-02,2491400.0,956500.0,2788800.0,2382700.0,3060435.76,3070365.0,3025541.232,3037256.2824000004,68.93,12193667.20099024
2020-01-03,2491400.0,956500.0,2788800.0,2382700.0,3056200.38,3046452.5,3024230.496,3084941.2575,68.93,12211893.560090238
2020-01-06,2491400.0,956500.0,2788800.0,2382700.0,3042497.68,3066539.0,3027604.944,3149452.8600000003,68.93,12286163.41059024
2020-01-07,2491400.0,956500.0,2788800.0,2382700.0,3060934.0399999996,3064626.0,3025095.0239999997,3121020.1009,68.93,12271744.091490239
2020-01-08,2491400.0,956500.0,2788800.0,2382700.0,3021071.6399999997,3078017.0,3032596.896,3167897.3407,68.93,12299651.803290239
2020-01-09,2491400.0,956500.0,2788800.0,2382700.0,3049224.46,3105755.5,3034047.0719999997,3072074.6775,68.93,12261170.63609024
2020-01-10,2491400.0,956500.0,2788800.0,2382700.0,3038760.58,3091408.0,3039847.776,3080264.0174,68.93,12250349.299990239
2020-01-13,2491400.0,956500.0,2788800.0,2382700.0,3047480.48,3123929.0,3040070.8800000004,3070726.0693,68.93,12282275.35589024
2020-01-14,2491400.0,956500.0,2788800.0,2382700.0,3049971.88,3098103.5,3038313.9359999998,3045893.5699,68.93,12232351.81249024
2020-01-15,2491400.0,956500.0,2788800.0,2382700.0,3031784.66,3094277.5,3038537.04,3063978.2629,68.93,12228646.38949024
2020-01-16,2491400.0,956500.0,2788800.0,2382700.0,3011853.4600000004,3122972.5,3038648.592,3068207.5554,68.93,12241751.03399024
2020-01-17,2491400.0,956500.0,2788800.0,2382700.0,3010607.76,3142102.5,3040768.0799999996,3061998.2392,68.93,12255545.50579024
2020-01-20,2491400.0,956500.0,2788800.0,2382700.0,3008863.78,3132537.5,3046429.3439999996,3065867.7440000004,68.93,12253767.29459024
2020-01-21,2491400.0,956500.0,2788800.0,2382700.0,2961776.3200000003,3128711.5,3054963.0719999997,3092499.1819,68.93,12238019.000490239
2020-01-22,2491400.0,956500.0,2788800.0,2382700.0,2966011.6999999997,3146885.0,3057947.0880000005,3071536.1873,68.93,12242448.901890239
2020-01-23,2491400.0,956500.0,2788800.0,2382700.0,2883546.36,3158363.0,3064110.3359999997,3089170.55,68.93,12195259.172590239
2020-02-03,2491400.0,956500.0,2788800.0,2382700.0,2651347.88,3141146.0,3099026.112,3161959.6522999997,68.93,12053548.570890239
2020-02-04,2491400.0,956500.0,2788800.0,2382700.0,2704414.6999999997,3232970.0,3096906.624,3143605.7142,68.93,12177965.964790238
2020-02-05,2491400.0,956500.0,2788800.0,2382700.0,2731570.96,3246361.0,3095986.32,3122549.7942999997,68.93,12196537.000890238
2020-02-06,2491400.0,956500.0,2788800.0,2382700.0,2757481.52,3280795.0,3098552.016,3102037.1300000004,68.93,12238934.59259024
2020-02-07,2491400.0,956500.0,2788800.0,2382700.0,2741536.56,3256882.5,3105468.24,3123450.4549,68.93,12227406.68149024
2020-02-10,2491400.0,956500.0,2788800.0,2382700.0,2780651.54,3301838.0,3108535.92,3133886.6809,68.93,12324981.06749024
2020-02-11,2491400.0,956500.0,2788800.0,2382700.0,2802326.72,3302794.5,3100866.72,3128759.1105,68.93,12334815.97709024
2020-02-12,2491400.0,956500.0,2788800.0,2382700.0,2814534.5799999996,3328620.0,3099500.208,3115172.9551,68.93,12357896.669690238
2020-02-13,2491400.0,956500.0,2788800.0,2382700.0,2802326.72,3325750.5,3100866.72,3137846.7283,68.93,12366859.59489024
2020-02-14,2491400.0,956500.0,2788800.0,2382700.0,2823752.76,3337228.5,3093392.736,3140906.1151,68.93,12395349.037690239
2020-02-17,2491400.0,956500.0,2788800.0,2382700.0,2876570.44,3335315.5,3089237.424,3154041.9402,68.93,12455234.23079024
2020-02-18,2491400.0,956500.0,2788800.0,2382700.0,2857635.8000000003,3338185.0,3091468.464,3171137.8126999997,68.93,12458496.00329024
2020-02-19,2491400.0,956500.0,2788800.0,2382700.0,2852154.72,3378358.0,3090548.16,3205505.8775000004,68.93,12526635.68409024
2020-02-20,2491400.0,956500.0,2788800.0,2382700.0,2886037.7600000002,3346793.5,3088400.784,3215944.4862,68.93,12537245.45679024
2020-02-21,2491400.0,956500.0,2788800.0,2382700.0,2888030.88,3292273.0,3095456.4480000003,3282164.4845999996,68.93,12557993.73919024
2020-02-24,2491400.0,956500.0,2788800.0,2382700.0,2856140.9600000004,3165058.5,3102121.6799999997,3345236.9363,68.93,12468627.00289024
2020-02-25,2491400.0,956500.0,2788800.0,2382700.0,2825995.02,3079930.0,3101675.472,3279824.6732,68.93,12287494.09179024
2020-02-26,2491400.0,956500.0,2788800.0,2382700.0,2844680.52,3087582.0,3104073.8400000003,3299439.0596000003,68.93,12335844.34619024
2020-02-27,2491400.0,956500.0,2788800.0,2382700.0,2861622.04,2937411.5,3110655.408,3295300.3097,68.93,12205058.18429024
2020-02-28,2491400.0,956500.0,2788800.0,2382700.0,2796347.3600000003,2941237.5,3119969.9999999995,3242575.9241,68.93,12100199.71069024
2020-03-02,2491400.0,956500.0,2788800.0,2382700.0,2894259.38,3068452.0,3118408.272,3186163.1189,68.93,12267351.69749024
2020-03-03,2491400.0,956500.0,2788800.0,2382700.0,2890273.1399999997,2961324.0,3117348.528,3182472.3166,68.93,12151486.91119024
2020-03-04,2491400.0,956500.0,2788800.0,2382700.0,2928640.7,3082799.5,3130344.336,3238978.0471,68.93,12380831.50969024
2020-03-05,2491400.0,956500.0,2788800.0,2382700.0,2963520.3,2983323.5,3129953.904,3252113.8722,68.93,12328980.50279024
2020-03-06,2491400.0,956500.0,2788800.0,2382700.0,2919671.6599999997,2931672.5,3139937.8079999997,3304657.1726,68.93,12296008.06719024
2020-03-09,2491400.0,956500.0,2788800.0,2382700.0,2847421.06,2731764.0,3159710.4,3313925.8756,68.93,12052890.26219024
2020-03-10,2491400.0,956500.0,2788800.0,2382700.0,2879560.1199999996,2876195.5,3142977.6,3256702.9524,68.93,12155505.09899024
2020-03-11,2491400.0,956500.0,2788800.0,2382700.0,2849912.46,2763328.5,3141694.7520000003,3283065.1452,68.93,12038069.78379024
2020-03-12,2491400.0,956500.0,2788800.0,2382700.0,2811544.9000000004,2513682.0,3138571.296,3251844.6271,68.93,11715711.74969024
2020-03-13,2491400.0,956500.0,2788800.0,2382700.0,2768941.96,2776719.5,3129451.92,3158719.1802999997,68.93,11833901.48689024
2020-03-16,2491400.0,956500.0,2788800.0,2382700.0,2700179.3200000003,2437162.0,3128643.168,3060828.3335,68.93,11326881.74809024
2020-03-17,2491400.0,956500.0,2788800.0,2382700.0,2693701.6799999997,2592115.0,3121308.624,2936935.0815999997,68.93,11344129.312190238
2020-03-18,2491400.0,956500.0,2788800.0,2382700.0,2649853.04,2501247.5,3121671.1679999996,3001806.4718,68.93,11274647.10639024
2020-03-19,2491400.0,956500.0,2788800.0,2382700.0,2605007.8400000003,2545246.5,3118687.1520000002,2981560.6698999996,68.93,11250571.08849024
2020-03-20,2491400.0,956500.0,2788800.0,2382700.0,2648856.48,2462031.0,3124655.184,3015931.1174000003,68.93,11251542.70799024
2020-03-23,2491400.0,956500.0,2788800.0,2382700.0,2574861.9000000004,2462987.5,3135615.168,3008732.9806999997,68.93,11182266.47529024
2020-03-24,2491400.0,956500.0,2788800.0,2382700.0,2640385.72,2648548.5,3137483.664,3164299.4636999997,68.93,11590786.27429024
2020-03-25,2491400.0,956500.0,2788800.0,2382700.0,2699681.0399999996,2610288.5,3138459.744,3220352.4812,68.93,11668850.69179024
2020-03-26,2491400.0,956500.0,2788800.0,2382700.0,2681244.68,2752807.0,3145710.624,3211445.9486,68.93,11791277.179190239
2020-03-27,2491400.0,956500.0,2788800.0,2382700.0,2697687.92,2638983.5,3142224.624,3242125.5938000004,68.93,11721090.56439024
2020-03-30,2491400.0,956500.0,2788800.0,2382700.0,2679749.84,2742285.5,3142140.96,3228720.5236,68.93,11792965.75019024
2020-03-31,2748700.0,1030800.0,2609100.0,2171700.0,2945232.05,2943964.8,2945256.444,2945179.1871,158.75,11779791.22848294
2020-04-01,2748700.0,1030800.0,2609100.0,2171700.0,2933412.6399999997,2817176.4,2952040.104,2909669.7204,158.75,11612457.611782938
2020-04-02,2748700.0,1030800.0,2609100.0,2171700.0,2961724.2499999995,2882116.8,2946821.904,2914262.8659,158.75,11705084.567282937
2020-04-03,2748700.0,1030800.0,2609100.0,2171700.0,2951279.1900000004,2846038.8000000003,2942960.436,2930663.5443,158.75,11671100.717682939
2020-04-07,2748700.0,1030800.0,2609100.0,2171700.0,2995808.1300000004,3035706.0,2962502.595,2999877.7950000004,158.75,11994053.26738294
2020-04-08,2748700.0,1030800.0,2609100.0,2171700.0,2989211.2499999995,3084153.6,2969025.345,2992168.26,158.75,12034717.202382939
2020-04-09,2748700.0,1030800.0,2609100.0,2171700.0,2996357.87,3089307.6,2961667.6829999997,2993562.4913999997,158.75,12041054.39178294
2020-04-10,2748700.0,1030800.0,2609100.0,2171700.0,2981789.76,3082092.0,2958249.762,3008488.5855,158.75,12030778.854882939
2020-04-13,2748700.0,1030800.0,2609100.0,2171700.0,2984263.5900000003,3115077.5999999996,2956084.209,3006766.4274,158.75,12062350.57378294
2020-04-14,2748700.0,1030800.0,2609100.0,2171700.0,3010925.98,3255266.4,2957701.851,3047605.2459,158.75,12271658.224282939
2020-04-15,2748700.0,1030800.0,2609100.0,2171700.0,2993059.43,3217126.8,2961798.1380000003,3023822.9592,158.75,12195966.074582938
2020-04-16,2748700.0,1030800.0,2609100.0,2171700.0,2988936.38,3293406.0,2967746.886,3057855.6699,158.75,12308103.683282938
2020-04-17,2748700.0,1030800.0,2609100.0,2171700.0,3001855.27,3320206.8000000003,2962006.866,2990528.6265000002,158.75,12274756.309882939
2020-04-20,2748700.0,1030800.0,2609100.0,2171700.0,3012850.0700000003,3277944.0,2956240.755,2993071.6872,158.75,12240265.259582939
2020-04-21,2748700.0,1030800.0,2609100.0,2171700.0,2990585.6,3160432.8,2959293.4020000002,3027923.1288,158.75,12138393.678182939
2020-04-22,2748700.0,1030800.0,2609100.0,2171700.0,2992784.56,3264543.5999999996,2963102.688,3018821.5341,158.75,12239411.129482938
2020-04-23,2748700.0,1030800.0,2609100.0,2171700.0,2986737.42,3255266.4,2977217.9189999998,3061873.3149,158.75,12281253.801282939
2020-04-24,2748700.0,1030800.0,2609100.0,2171700.0,2969970.35,3305775.5999999996,2982540.483,3080654.1765,158.75,12339099.35688294
2020-04-27,2748700.0,1030800.0,2609100.0,2171700.0,2991959.95,3319176.0,2976670.008,3074749.3242,158.75,12362714.02958294
2020-04-28,2748700.0,1030800.0,2609100.0,2171700.0,2992234.82,3259389.6,2981470.752,3047194.7946,158.75,12280448.71398294
2020-04-29,2748700.0,1030800.0,2609100.0,2171700.0,3046384.21,3373808.4,2987967.4110000003,3055723.0605,158.75,12464041.82888294
2020-04-30,2748700.0,1030800.0,2609100.0,2171700.0,3071672.25,3375870.0,2979748.7460000003,3078521.5670999996,158.75,12505971.310482938
2020-05-06,2748700.0,1030800.0,2609100.0,2171700.0,3063426.15,3374839.2,2971425.717,3073109.6907,158.75,12482959.505082939
2020-05-07,2748700.0,1030800.0,2609100.0,2171700.0,3069198.42,3430502.4,2954544.8400000003,3069500.3252999997,158.75,12523904.73268294
2020-05-08,2748700.0,1030800.0,2609100.0,2171700.0,3088439.32,3468642.0,2955640.662,3098859.5376,158.75,12611740.26698294
2020-05-11,2748700.0,1030800.0,2609100.0,2171700.0,3105756.13,3497504.4,2945282.5349999997,3080736.7010999997,158.75,12629438.513482938
2020-05-12,2748700.0,1030800.0,2609100.0,2171700.0,3087614.71,3433594.8,2946169.6289999997,3078439.0425,158.75,12545976.928882938
2020-05-13,2748700.0,1030800.0,2609100.0,2171700.0,3097235.16,3389270.4,2942203.797,3079342.4697,158.75,12508210.574082939
2020-05-14,2748700.0,1030800.0,2609100.0,2171700.0,3059577.9699999997,3428440.8000000003,2942751.708,3098611.9638,158.75,12529541.189182939
2020-05-15,2748700.0,1030800.0,2609100.0,2171700.0,3049407.78,3450087.6,2946534.903,3141583.3917,158.75,12587772.422082938
2020-05-18,2748700.0,1030800.0,2609100.0,2171700.0,3064525.63,3521212.8,2938942.422,3217358.3481,158.75,12742197.947482938
2020-05-19,2748700.0,1030800.0,2609100.0,2171700.0,3074695.8200000003,3503689.2,2936568.141,3170369.2752,158.75,12685481.18358294
2020-05-20,2748700.0,1030800.0,2609100.0,2171700.0,3059577.9699999997,3576876.0,2942464.707,3205303.2414,158.75,12784380.66578294
2020-05-21,2748700.0,1030800.0,2609100.0,2171700.0,3054355.44,3532551.6,2944995.534,3167170.3611,158.75,12699231.68248294
2020-05-22,2748700.0,1030800.0,2609100.0,2171700.0,3000480.92,3550075.1999999997,2960258.769,3167007.4836,158.75,12677981.11998294
2020-05-25,2748700.0,1030800.0,2609100.0,2171700.0,3011475.7199999997,3562444.8,2949613.641,3161348.0334,158.75,12685040.941782938
2020-05-26,2748700.0,1030800.0,2609100.0,2171700.0,3019996.69,3557290.8000000003,2937690.054,3176109.0783,158.75,12691245.36968294
2020-05-27,2748700.0,1030800.0,2609100.0,2171700.0,3029892.0100000002,3566568.0,2935263.591,3150359.2314,158.75,12682241.579782939
